"Month","Borough","Equipment Type","Equipment Code","Total Outages","Scheduled Outages","Unscheduled Outages","Entrapments","Time Since Major Improvement","AM Peak Availability","AM Peak Hours Available","AM Peak Total Hours","PM Peak Availability","PM Peak Hours Available","PM Peak Total Hours","24-Hour Availability","24-Hour Hours Available","24-Hour Total Hours","Station Name","Station MRN","Station Complex Name","Station Complex MRN"
"02/01/2023","Queens","Elevator","EL467","1","1","0","0","31","100%","112","112","100%","112","112","99.26091269841%","667.03333333333","672","ASTORIABLVD-AST-N/Q","2","Astoria Blvd - Station","2"
"02/01/2023","Bronx","Elevator","EL199","1","1","0","0","26","100%","112","112","100%","112","112","99.2435515873%","666.91666666667","672","GUNHILLRD-DYR-5","444","Gun Hill Rd - Station","444"
"02/01/2023","Manhattan","Escalator","ES221","1","1","0","0","987","100%","112","112","100%","112","112","99.24107142857%","666.9","672","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"02/01/2023","Manhattan","Escalator","ES365X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Brooklyn","Escalator","ES309","22","1","21","0","742","95.89285714286%","107.4","112","88.91369047619%","99.58333333333","112","93.78968253968%","630.26666666667","672","DEKALBAV-4AV-B/Q/R","26","DeKalb Av - Station","26"
"02/01/2023","Manhattan","Escalator","ES284","7","2","5","0","73","99.27083333333%","111.18333333333","112","96.42857142857%","108","112","96.73859126984%","650.08333333333","672","86ST-2AV-Q","476","86 St - Station","476"
"02/01/2023","Brooklyn","Escalator","ES315","9","2","7","0","1072","95.63988095238%","107.11666666667","112","95.89285714286%","107.4","112","96.39632936508%","647.78333333333","672","SMITH-9STS-6AV-F/G","238","Smith-9 Sts - Station","238"
"02/01/2023","Manhattan","Elevator","EL225","4","3","1","0","248","96.11607142857%","107.65","112","100%","112","112","96.96180555556%","651.58333333333","672","34ST-PENNSTATION-8AV-A/C/E","164","34 St-Penn Station - Station","164"
"02/01/2023","Manhattan","Escalator","ES203","0","0","0","0","1292",,"0","0",,"0","0",,"0","0","GRANDCENTRAL-42ST-FLS-7","465","Grand Central-42 St (S,4,5,6,7)","610"
"02/01/2023","Manhattan","Escalator","ES414","14","2","12","0","400","99.10714285714%","111","112","95.5505952381%","107.01666666667","112","94.68975541299%","629.75","665.06666666667","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"02/01/2023","Manhattan","Escalator","ES231","12","4","8","0","986","94.12202380952%","105.41666666667","112","93.70535714286%","104.95","112","94.14930555556%","632.68333333333","672","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"02/01/2023","Queens","Escalator","ES431","9","2","7","0","410","93.5119047619%","104.73333333333","112","94.86607142857%","106.25","112","92.5496031746%","621.93333333333","672","JAMAICAVANWYCK-QBL-E","280","Jamaica Van Wyck - Station","280"
"02/01/2023","Queens","Escalator","ES428","3","2","1","0","170","100%","112","112","95.80357142857%","107.3","112","97.97371031746%","658.38333333333","672","JAMAICAVANWYCK-QBL-E","280","Jamaica Van Wyck - Station","280"
"02/01/2023","Manhattan","Escalator","ES416","0","0","0","0","319",,"0","0",,"0","0",,"0","0","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"02/01/2023","Manhattan","Escalator","ES626","20","9","11","0","89","89.6130952381%","100.36666666667","112","88.94345238095%","99.61666666667","112","90.29761904762%","606.8","672","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"02/01/2023","Manhattan","Elevator","EL224","8","4","4","1","244","91.07142857143%","102","112","99.55357142857%","111.5","112","93.44246031746%","627.93333333333","672","8AV-CNR-L","115","14 St (A,C,E)/8 Av (L)","618"
"02/01/2023","Queens","Elevator","EL495X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","HOWARDBEACH-JFKAIRPORT-RKY-A","198","Howard Beach-JFK Airport - Station","198"
"02/01/2023","Brooklyn","Elevator","EL322","5","5","0","0","218","92.41071428571%","103.5","112","97.76785714286%","109.5","112","95.0818452381%","638.95","672","CROWNHTS-UTICAAV-EPK-3/4","345","Crown Hts-Utica Av - Station","345"
"02/01/2023","Manhattan","Elevator","EL126","7","4","3","2","399","100%","112","112","95.26785714286%","106.7","112","96.10863095238%","645.85","672","125ST-LEX-4/5/6","392","125 St - Station","392"
"02/01/2023","Queens","Elevator","EL465","6","3","3","0","31","98.52678571429%","110.35","112","100%","112","112","97.15773809524%","652.9","672","ASTORIABLVD-AST-N/Q","2","Astoria Blvd - Station","2"
"02/01/2023","Manhattan","Escalator","ES410","7","3","4","0","400","97.23214285714%","108.9","112","96.60714285714%","108.2","112","97.09077380952%","652.45","672","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"02/01/2023","Bronx","Escalator","ES114","15","2","13","0","736","86.57738095238%","96.96666666667","112","90.04464285714%","100.85","112","87.23462301587%","586.21666666667","672","161ST-YANKEESTADIUM-CON-B/D","219","161 St-Yankee Stadium (B,D,4)","604"
"02/01/2023","Manhattan","Escalator","ES272","6","5","1","0","73","97.32142857143%","109","112","100%","112","112","98.09771825397%","659.21666666667","672","96ST-2AV-Q","475","96 St - Station","475"
"02/01/2023","Queens","Escalator","ES451","4","2","2","0","594","100%","112","112","97.17261904762%","108.83333333333","112","98.21924603175%","660.03333333333","672","74ST-BROADWAY-FLS-7","454","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","616"
"02/01/2023","Manhattan","Elevator","EL124","1","1","0","0","399","100%","112","112","100%","112","112","99.37996031746%","667.83333333333","672","175ST-8AV-A","147","175 St - Station","147"
"02/01/2023","Manhattan","Escalator","ES206","17","5","12","0","822","98.08035714286%","109.85","112","96.10119047619%","107.63333333333","112","95.5753968254%","642.26666666667","672","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"02/01/2023","Queens","Escalator","ES265X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","COURTSQ-XTN-G/7","281","Court Sq (E,G,M,7)","606"
"02/01/2023","Queens","Elevator","EL423","1","1","0","0","205","100%","112","112","100%","112","112","99.05009920635%","665.61666666667","672","74ST-BROADWAY-FLS-7","454","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","616"
"02/01/2023","Queens","Elevator","EL409","2","2","0","0","410","100%","112","112","100%","112","112","98.91369047619%","664.7","672","JAMAICAVANWYCK-QBL-E","280","Jamaica Van Wyck - Station","280"
"02/01/2023","Manhattan","Elevator","EL295X","0","0","0","0","N/A","57.21726190476%","64.08333333333","112","60.71428571429%","68","112","58.08035714286%","390.3","672","42ST-BRYANTPK-6AV-B/D/F/M","226","42 St-Bryant Pk (B,D,F,M)/5 Av (7)","609"
"02/01/2023","Manhattan","Elevator","EL732","17","1","16","1","185","94.12202380952%","105.41666666667","112","82.97619047619%","92.93333333333","112","92.40079365079%","620.93333333333","672","FULTONST-CLK-2/3","332","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Bronx","Elevator","EL129","8","5","3","1","311","99.85119047619%","111.83333333333","112","94.47916666667%","105.81666666667","112","95.15376984127%","639.43333333333","672","3AV-149ST-LWP-2/5","434","3 Av-149 St - Station","434"
"02/01/2023","Manhattan","Escalator","ES200","6","6","0","0","73","96.875%","108.5","112","100%","112","112","98.32837301587%","660.76666666667","672","96ST-2AV-Q","475","96 St - Station","475"
"02/01/2023","Manhattan","Elevator","EL722","4","1","3","1","110","100%","112","112","98.85416666667%","110.71666666667","112","98.50694444444%","661.96666666667","672","FULTONST-NAS-J/Z","106","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Manhattan","Escalator","ES119","0","0","0","0","311",,"0","0",,"0","0",,"0","0","181ST-8AV-A","146","181 St - Station","146"
"02/01/2023","Manhattan","Escalator","ES237","10","1","9","0","532","98.42261904762%","110.23333333333","112","96.53273809524%","108.11666666667","112","97.23214285714%","653.4","672","7AV-QBL-B/D/E","277","7 Av - Station","277"
"02/01/2023","Manhattan","Escalator","ES102","26","6","20","0","1412","93.60119047619%","104.83333333333","112","85.47619047619%","95.73333333333","112","88.48214285714%","594.6","672","125ST-BWY7-1","306","125 St - Station","306"
"02/01/2023","Manhattan","Elevator","EL742","2","2","0","0","29","100%","112","112","100%","112","112","98.8566468254%","664.31666666667","672","CHAMBERSST-JAM-J/Z","105","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","622"
"02/01/2023","Bronx","Elevator","EL122","1","1","0","0","400","100%","112","112","100%","112","112","99.3253968254%","667.46666666667","672","PELHAMBAYPARK-PEL-6","360","Pelham Bay Park - Station","360"
"02/01/2023","Brooklyn","Escalator","ES357","20","6","14","0","146","95.72916666667%","107.21666666667","112","87.39583333333%","97.88333333333","112","91.02678571429%","611.7","672","JAYST-METROTECH-8AV-A/C/F","174","Jay St-MetroTech (A,C,F,R)","636"
"02/01/2023","Manhattan","Escalator","ES311","8","3","5","0","1220","99.89583333333%","111.88333333333","112","96.23511904762%","107.78333333333","112","97.56944444444%","655.66666666667","672","WHITEHALLST-SOUTHFERRY-BWY-R","23","South Ferry (1)/Whitehall St (R)","635"
"02/01/2023","Manhattan","Elevator","EL712","2","2","0","0","53","100%","112","112","100%","112","112","98.89880952381%","664.6","672","CORTLANDTST-7AV-1","328","Cortlandt St - Station","328"
"02/01/2023","Manhattan","Escalator","ES401","5","4","1","0","400","100%","112","112","100%","112","112","98.55654761905%","662.3","672","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"02/01/2023","Brooklyn","Elevator","EL700X","0","0","0","0","N/A","85.71428571429%","96","112","89.28571428571%","100","112","87.85714285714%","590.4","672","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"02/01/2023","Manhattan","Escalator","ES628","4","3","1","0","89","96.42857142857%","108","112","91.51785714286%","102.5","112","92.9191468254%","624.41666666667","672","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"02/01/2023","Manhattan","Escalator","ES351","21","4","17","0","274","86.88988095238%","97.31666666667","112","81.19047619048%","90.93333333333","112","84.59325396825%","568.46666666667","672","WHITEHALLST-SOUTHFERRY-BWY-R","23","South Ferry (1)/Whitehall St (R)","635"
"02/01/2023","Manhattan","Elevator","EL11X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","CORTLANDTST-7AV-1","328","Cortlandt St - Station","328"
"02/01/2023","Brooklyn","Elevator","EL701","2","2","0","0","208","99.03273809524%","110.91666666667","112","100%","112","112","98.90873015873%","664.66666666667","672","CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q","58","Coney Island-Stillwell Av - Station","58"
"02/01/2023","Queens","Escalator","ES423","6","2","4","0","400","99.43452380952%","111.36666666667","112","94.62797619048%","105.98333333333","112","96.28720238095%","647.05","672","21ST-QUEENSBRIDGE-63S-F","221","21 St-Queensbridge - Station","221"
"02/01/2023","Manhattan","Elevator","EL711","4","3","1","0","187","99.10714285714%","111","112","99.55357142857%","111.5","112","98.27628968254%","660.41666666667","672","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"02/01/2023","Bronx","Elevator","EL185","3","1","2","0","194","100%","112","112","98.73511904762%","110.58333333333","112","98.17956349206%","659.76666666667","672","231ST-BWY7-1","295","231 St - Station","295"
"02/01/2023","Manhattan","Escalator","ES630","10","6","4","0","54","91.59226190476%","102.58333333333","112","95.68452380952%","107.16666666667","112","92.31646825397%","620.36666666667","672","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"02/01/2023","Queens","Elevator","EL414","7","7","0","0","277","96.91964285714%","108.55","112","100%","112","112","98.08035714286%","659.1","672","FLUSHING-MAINST-FLS-7","447","Flushing-Main St - Station","447"
"02/01/2023","Bronx","Escalator","ES113","13","4","9","0","736","96.42857142857%","108","112","85.66964285714%","95.95","112","90.6498015873%","609.16666666667","672","161ST-YANKEESTADIUM-CON-B/D","219","161 St-Yankee Stadium (B,D,4)","604"
"02/01/2023","Queens","Escalator","ES427","6","4","2","0","410","99.55357142857%","111.5","112","100%","112","112","97.87450396825%","657.71666666667","672","JAMAICAVANWYCK-QBL-E","280","Jamaica Van Wyck - Station","280"
"02/01/2023","Manhattan","Escalator","ES263X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","50ST-8AV-C/E","162","50 St - Station","162"
"02/01/2023","Manhattan","Elevator","EL216","2","2","0","0","232","99.74702380952%","111.71666666667","112","100%","112","112","99.15178571429%","666.3","672","34ST-PENNSTATION-7AV-1/2/3","318","34 St-Penn Station - Station","318"
"02/01/2023","Manhattan","Escalator","ES294","8","6","2","0","73","71.42857142857%","80","112","71.42857142857%","80","112","71.20535714286%","478.5","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Manhattan","Escalator","ES458","4","1","3","0","74","99.53869047619%","111.48333333333","112","100%","112","112","98.79464285714%","663.9","672","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"02/01/2023","Brooklyn","Elevator","EL753","1","1","0","0","39","100%","112","112","100%","112","112","99.2931547619%","667.25","672","8AV-SEA-N","71","8th Ave - Station","71"
"02/01/2023","Queens","Escalator","ES436","11","2","9","0","410","100%","112","112","98.21428571429%","110","112","96.40873015873%","647.86666666667","672","SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z","279","Sutphin Blvd-Archer Av-JFK Airport - Station","279"
"02/01/2023","Manhattan","Elevator","EL17X","0","0","0","0","N/A","100%","112","112","100%","112","112","99.42212301587%","668.11666666667","672","CORTLANDTST-BWY-R","21","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"02/01/2023","Brooklyn","Elevator","EL755","1","1","0","0","26","100%","112","112","96.74107142857%","108.35","112","99.03521825397%","665.51666666667","672","EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3","341","Eastern Pkwy-Brooklyn Museum - Station","341"
"02/01/2023","Manhattan","Escalator","ES243","20","4","16","0","713","96.20535714286%","107.75","112","94.4494047619%","105.78333333333","112","93.24900793651%","626.63333333333","672","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"02/01/2023","Manhattan","Escalator","ES208","25","5","20","0","682","86.91964285714%","97.35","112","84.58333333333%","94.73333333333","112","84.94047619048%","570.8","672","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"02/01/2023","Manhattan","Elevator","EL329","1","1","0","0","125","100%","112","112","100%","112","112","99.34275793651%","667.58333333333","672","BWAY-LAFAYETTEST-6AV-B/D/F/M","230","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","619"
"02/01/2023","Brooklyn","Elevator","EL375","1","1","0","0","175","98.28869047619%","110.08333333333","112","100%","112","112","99.23115079365%","666.83333333333","672","CHURCHAV-6AV-F/G","243","Church Av - Station","243"
"02/01/2023","Manhattan","Escalator","ES364","9","1","8","0","99","93.73511904762%","104.98333333333","112","95.08928571429%","106.5","112","94.96775793651%","638.18333333333","672","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Manhattan","Escalator","ES402","2","2","0","0","400","100%","112","112","100%","112","112","98.94345238095%","664.9","672","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"02/01/2023","Manhattan","Escalator","ES244","18","2","16","0","713","100%","112","112","97.48511904762%","109.18333333333","112","95.16865079365%","639.53333333333","672","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"02/01/2023","Manhattan","Escalator","ES259","8","4","4","0","73","100%","112","112","94.73214285714%","106.1","112","96.63442460317%","649.38333333333","672","96ST-2AV-Q","475","96 St - Station","475"
"02/01/2023","Manhattan","Escalator","ES301","9","1","8","0","680","100%","112","112","98.75%","110.6","112","97.98611111111%","658.46666666667","672","PARKPLACE-CLK-2/3","331","Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)","624"
"02/01/2023","Bronx","Elevator","EL136","3","3","0","0","183","100%","112","112","100%","112","112","98.57638888889%","662.43333333333","672","PELHAMPKWY-LWP-2/5","424","Pelham Pkwy - Station","424"
"02/01/2023","Manhattan","Elevator","EL110","3","0","3","0","709","100%","112","112","99.10714285714%","111","112","99.05753968254%","665.66666666667","672","181ST-BWY7-1","301","181 St - Station","301"
"02/01/2023","Manhattan","Elevator","EL710","9","3","6","0","187","93.1994047619%","104.38333333333","112","98.00595238095%","109.76666666667","112","95.29265873016%","640.36666666667","672","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"02/01/2023","Brooklyn","Elevator","EL373","1","1","0","0","175","100%","112","112","100%","112","112","99.2931547619%","667.25","672","CHURCHAV-6AV-F/G","243","Church Av - Station","243"
"02/01/2023","Manhattan","Elevator","EL736","0","0","0","0","53",,"0","0",,"0","0",,"0","0","CORTLANDTST-7AV-1","328","Cortlandt St - Station","328"
"02/01/2023","Manhattan","Escalator","ES634","2","1","1","0","54","99.1369047619%","111.03333333333","112","100%","112","112","99.1121031746%","666.03333333333","672","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"02/01/2023","Manhattan","Escalator","ES233","7","2","5","0","986","96.16071428571%","107.7","112","97.64880952381%","109.36666666667","112","95.20337301587%","639.76666666667","672","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"02/01/2023","Manhattan","Elevator","EL215","2","1","1","0","278","100%","104","104","100%","104","104","98.8974906567%","617.45","624.33333333333","34ST-PENNSTATION-7AV-1/2/3","318","34 St-Penn Station - Station","318"
"02/01/2023","Brooklyn","Elevator","EL397","2","1","1","0","180","99.18154761905%","111.08333333333","112","100%","112","112","99.26587301587%","667.06666666667","672","MYRTLE-WYCKOFFAVS-CNR-L","128","Myrtle-Wyckoff Avs (L,M)","630"
"02/01/2023","Manhattan","Escalator","ES369","10","4","6","0","167","96.35416666667%","107.91666666667","112","100%","112","112","97.48511904762%","655.1","672","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"02/01/2023","Queens","Escalator","ES440","14","2","12","0","410","92.85714285714%","104","112","87.84226190476%","98.38333333333","112","90.68204365079%","609.38333333333","672","JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z","278","Jamaica Center-Parsons/Archer - Station","278"
"02/01/2023","Manhattan","Escalator","ES238","4","2","2","0","608","97.54464285714%","109.25","112","97.91666666667%","109.66666666667","112","97.97619047619%","658.4","672","7AV-QBL-B/D/E","277","7 Av - Station","277"
"02/01/2023","Manhattan","Elevator","EL232","4","1","3","0","199","100%","112","112","98.27380952381%","110.06666666667","112","98.6433531746%","662.88333333333","672","TIMESSQ-42ST-7AV-1/2/3","317","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"02/01/2023","Manhattan","Escalator","ES217","14","4","10","0","1151","95.13392857143%","106.55","112","97.41071428571%","109.1","112","95.26041666667%","640.15","672","TIMESSQ-42ST-7AV-1/2/3","317","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"02/01/2023","Manhattan","Elevator","EL290X","0","0","0","0","N/A","0%","0","112","0%","0","112","0%","0","672","42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E","163","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"02/01/2023","Queens","Elevator","EL424","1","1","0","0","70","100%","112","112","96.9494047619%","108.58333333333","112","99.11954365079%","666.08333333333","672","BRIARWOOD-QBL-E/F","258","Briarwood - Station","258"
"02/01/2023","Manhattan","Elevator","EL112","3","1","2","1","716","100%","112","112","100%","112","112","97.73313492063%","656.76666666667","672","168ST-BWY7-1","302","168 St (A,C,1)","605"
"02/01/2023","Manhattan","Elevator","EL103","4","3","1","0","1157","99.00297619048%","110.88333333333","112","97.69345238095%","109.41666666667","112","98.24156746032%","660.18333333333","672","191ST-BWY7-1","300","191 St - Station","300"
"02/01/2023","Manhattan","Elevator","EL268X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","49ST-BWY-N/R/Q","10","49 St - Station","10"
"02/01/2023","Manhattan","Elevator","EL325","7","6","1","0","259","92.90178571429%","104.05","112","100%","112","112","94.92063492063%","637.86666666667","672","CANALST-LEX-6","410","Canal St (J,N,Q,R,Z,6)","623"
"02/01/2023","Brooklyn","Elevator","EL359","1","1","0","0","30","100%","112","112","100%","112","112","99.4246031746%","668.13333333333","672","BEDFORDAV-CNR-L","120","Bedford Av - Station","120"
"02/01/2023","Manhattan","Elevator","EL233","3","3","0","0","199","98.94345238095%","110.81666666667","112","100%","112","112","98.80704365079%","663.98333333333","672","TIMESSQ-42ST-7AV-1/2/3","317","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"02/01/2023","Manhattan","Elevator","EL247","2","1","1","0","73","100%","112","112","100%","112","112","99.06746031746%","665.73333333333","672","96ST-2AV-Q","475","96 St - Station","475"
"02/01/2023","Manhattan","Escalator","ES236","6","2","4","0","986","89.28571428571%","100","112","90.17857142857%","101","112","89.30803571429%","600.15","672","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"02/01/2023","Manhattan","Escalator","ES327","11","3","8","0","776","97.66369047619%","109.38333333333","112","93.39285714286%","104.6","112","96.03918650794%","645.38333333333","672","DELANCEYST-ESSEXST-6AV-F","233","Delancey St (F)/Essex St (J,M,Z)","625"
"02/01/2023","Manhattan","Elevator","EL330","6","2","4","2","125","93.88392857143%","105.15","112","100%","112","112","95.83829365079%","644.03333333333","672","BWAY-LAFAYETTEST-6AV-B/D/F/M","230","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","619"
"02/01/2023","Manhattan","Escalator","ES282","5","2","3","0","73","95.92261904762%","107.43333333333","112","96.42857142857%","108","112","96.11359126984%","645.88333333333","672","86ST-2AV-Q","476","86 St - Station","476"
"02/01/2023","Manhattan","Escalator","ES239","18","3","15","0","752","96.75595238095%","108.36666666667","112","93.60119047619%","104.83333333333","112","94.15922619048%","632.75","672","5AV/53ST-QBL-E/M","276","5 Av/53 St - Station","276"
"02/01/2023","Manhattan","Elevator","EL125","5","3","2","0","365","100%","112","112","98.13988095238%","109.91666666667","112","97.69097222222%","656.48333333333","672","125ST-LEX-4/5/6","392","125 St - Station","392"
"02/01/2023","Manhattan","Elevator","EL440","7","3","4","0","74","94.4494047619%","105.78333333333","112","96.57738095238%","108.16666666667","112","96.84027777778%","650.76666666667","672","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"02/01/2023","Queens","Escalator","ES435","3","2","1","0","410","100%","112","112","100%","112","112","99.08978174603%","665.88333333333","672","SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z","279","Sutphin Blvd-Archer Av-JFK Airport - Station","279"
"02/01/2023","Brooklyn","Escalator","ES314","4","2","2","0","1072","98.86904761905%","110.73333333333","112","96.77083333333%","108.38333333333","112","98.33581349206%","660.81666666667","672","SMITH-9STS-6AV-F/G","238","Smith-9 Sts - Station","238"
"02/01/2023","Manhattan","Elevator","EL142","5","3","2","1","206","94.40476190476%","105.73333333333","112","93.15476190476%","104.33333333333","112","92.93402777778%","624.51666666667","672","125ST-8AV-A/B/C/D","153","125 St - Station","153"
"02/01/2023","Queens","Elevator","EL490X","0","0","0","0","N/A","57.00892857143%","63.85","112","57.14285714286%","64","112","57.12053571429%","383.85","672","HOWARDBEACH-JFKAIRPORT-RKY-A","198","Howard Beach-JFK Airport - Station","198"
"02/01/2023","Manhattan","Elevator","EL244","8","3","5","2","254","76.62202380952%","85.81666666667","112","79.21130952381%","88.71666666667","112","76.58978174603%","514.68333333333","672","GRANDCENTRAL-42ST-FLS-7","465","Grand Central-42 St (S,4,5,6,7)","610"
"02/01/2023","Queens","Elevator","EL464","4","1","3","0","31","98.85416666667%","110.71666666667","112","95.95238095238%","107.46666666667","112","97.90674603175%","657.93333333333","672","ASTORIABLVD-AST-N/Q","2","Astoria Blvd - Station","2"
"02/01/2023","Brooklyn","Elevator","EL771","4","1","3","1","9","94.97023809524%","106.36666666667","112","100%","112","112","98.08035714286%","659.1","672","LIVONIAAV-CNR-L","135","Livonia Av - Station","135"
"02/01/2023","Manhattan","Escalator","ES285","4","2","2","0","73","96.875%","108.5","112","98.39285714286%","110.2","112","97.92162698413%","658.03333333333","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Manhattan","Elevator","EL720","13","2","11","0","101","95.20833333333%","106.63333333333","112","93.21428571429%","104.4","112","95.49851190476%","641.75","672","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Brooklyn","Elevator","EL702","1","1","0","0","208","99.77678571429%","111.75","112","100%","112","112","99.16418650794%","666.38333333333","672","CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q","58","Coney Island-Stillwell Av - Station","58"
"02/01/2023","Manhattan","Escalator","ES378X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","WALLST-CLK-2/3","333","Wall St - Station","333"
"02/01/2023","Manhattan","Escalator","ES274","8","3","5","0","73","100%","112","112","94.86607142857%","106.25","112","97.6810515873%","656.41666666667","672","86ST-2AV-Q","476","86 St - Station","476"
"02/01/2023","Manhattan","Escalator","ES118","0","0","0","0","1029",,"0","0",,"0","0",,"0","0","181ST-8AV-A","146","181 St - Station","146"
"02/01/2023","Manhattan","Escalator","ES288","12","3","9","0","73","94.41964285714%","105.75","112","92.70833333333%","103.83333333333","112","94.40724206349%","634.41666666667","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Bronx","Elevator","EL187","2","1","1","1","206","96.42857142857%","108","112","100%","112","112","97.86954365079%","657.68333333333","672","FORDHAMRD-JER-4","382","Fordham Rd - Station","382"
"02/01/2023","Brooklyn","Escalator","ES330","10","3","7","0","895","93.69047619048%","104.93333333333","112","96.04166666667%","107.56666666667","112","96.38888888889%","647.73333333333","672","BROADWAYJUNCTION-8AV-A/C","184","Broadway Junction (A,C,J,L,Z)","621"
"02/01/2023","Manhattan","Elevator","EL265","1","1","0","0","73","100%","112","112","100%","112","112","99.30555555556%","667.33333333333","672","72ST-2AV-Q","477","72 St - Station","477"
"02/01/2023","Manhattan","Escalator","ES376X","0","0","0","0","N/A","100%","112","112","100%","112","112","100%","672","672","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Manhattan","Elevator","EL716","2","2","0","0","99","98.73511904762%","110.58333333333","112","100%","112","112","99.1691468254%","666.41666666667","672","FULTONST-LEX-4/5","412","Fulton St (A,C,J,Z,2,3,4,5)","628"
"02/01/2023","Manhattan","Elevator","EL222","3","2","1","0","245","100%","112","112","100%","112","112","98.89136904762%","664.55","672","14ST-8AV-A/C/E","166","14 St (A,C,E)/8 Av (L)","618"
"02/01/2023","Manhattan","Elevator","EL106","7","6","1","0","733","93.91369047619%","105.18333333333","112","91.66666666667%","102.66666666667","112","92.81994047619%","623.75","672","191ST-BWY7-1","300","191 St - Station","300"
"02/01/2023","Manhattan","Elevator","EL337","2","2","0","0","166","99.38988095238%","111.31666666667","112","100%","112","112","99.37748015873%","667.81666666667","672","CHAMBERSST-7AV-1/2/3","327","Chambers St - Station","327"
